3t1036               0.677989
3t1037               0.677989
3t1132               0.125384
3t1133               0.125384
3t1181               0.307702
3t1275               0.001971
3t1312               0.701157
3t1350               0.644666
3t1408               0.095696
3t1721               0.007855
3t1722               0.007855
3t1938               0.254355
3t1995               0.206176
3t2081               0.125384
3t2090               0.001208
3t2092               0.011839
3t2119               0.007855
3t2169               0.549568
3t2170               0.549568
3t2196               0.005111
3t229                0.601082
3t2336               0.254355
3t250                0.549568
3t2964               0.644666
3t301                0.369216
3t302                0.369216
3t423                0.601082
3t433                0.644666
3t435                0.369216
3t450                0.003155
3t452                0.017978
3t489                0.026017
3t490                0.036919
3t511                0.488521
3t516                0.369216
3t622                0.001971
3t634                0.707107
3t668                0.700211
3t708                0.254355
3t781                0.003155
3t799                0.428882
3t800                0.700211
3t802                0.700211
3t814                0.488521
3t815                0.488521
3t878                0.488521
3t883                0.095696
3t924                0.005111
3t927                0.005111
3t944                0.488521
3t946                0.601082
3t962                0.677989
nnu09                0.051374
nnu100               0.677989
nnu1007              0.369216
nnu1030              0.604488
nnu1033              0.209428
nnu1047              0.209428
nnu1056              0.369216
nnu1070              0.001971
nnu1092              0.428882
nnu1113              0.700211
nnu1114              0.307702
nnu1131              0.209428
nnu1132              0.677989
nnu117               0.488521
nnu129               0.071621
nnu130               0.071621
nnu131               0.254355
nnu1448              0.095696
nnu1449              0.095696
nnu148               0.095696
nnu153               0.125384
nnu154               0.125384
nnu1560              0.700211
nnu1561              0.700211
nnu1581              0.001208
nnu1583              0.369216
nnu1622              0.307702
nnu1629              0.026692
nnu164               0.007855
nnu1640              0.011839
nnu1642              0.307702
nnu1652              0.707107
nnu1671              0.707107
nnu1685              0.307702
nnu1686              0.307702
nnu1721              0.369216
nnu1727              0.369216
nnu1728              0.369216
nnu1734              0.005111
nnu1752              0.641867
nnu1768              0.007855
nnu1773              0.549568
nnu1788              0.026692
nnu1900              0.011839
nnu1910              0.707107
nnu1911              0.707107
nnu194               0.095696
nnu195               0.095696
nnu196               0.051374
nnu197               0.051374
nnu2019              0.007855
nnu203               0.601082
nnu2036              0.604488
nnu204               0.601082
nnu2062              0.003155
nnu209               0.163880
nnu2125              0.549568
nnu213               0.163880
nnu214               0.163880
nnu2204              0.677989
nnu221               0.488521
nnu222               0.488521
nnu223               0.206176
nnu2270              0.700211
nnu2308              0.644666
nnu2353              0.125384
nnu2409              0.250731
nnu2432              0.641867
nnu245               0.071621
nnu246               0.017978
nnu247               0.644666
nnu255               0.003155
nnu258               0.369216
nnu259               0.007855
nnu2632              0.644666
nnu2701              0.206176
nnu275               0.549568
nnu2765              0.369216
nnu2810              0.549568
nnu285               0.549568
nnu29                0.007855
nnu293               0.003155
nnu294               0.003155
nnu296               0.428882
nnu30                0.007855
nnu307               0.011839
nnu315               0.199763
nnu32                0.003155
nnu333               0.307702
nnu341               0.488521
nnu347               0.017978
nnu353               0.163880
nnu369               0.017978
nnu379               0.428882
nnu38                0.095696
nnu384               0.594150
nnu401               0.095696
nnu414               0.428882
nnu415               0.428882
nnu420               0.071621
nnu421               0.428882
nnu43                0.428882
nnu431               0.677989
nnu432               0.677989
nnu445               0.095696
nnu456               0.163880
nnu474               0.001971
nnu481               0.051374
nnu485               0.428882
nnu489               0.601082
nnu497               0.700211
nnu498               0.700211
nnu500               0.428882
nnu501               0.644666
nnu507               0.001124
nnu525               0.002111
nnu546               0.644666
nnu558               0.007855
nnu570               0.549568
nnu590               0.428882
nnu593               0.428882
nnu603               0.707107
nnu609               0.095696
nnu610               0.095696
nnu652               0.604488
nnu684               0.549568
nnu688               0.644666
nnu689               0.644666
nnu69                0.428882
nnu695               0.707107
nnu704               0.036919
nnu705               0.036919
nnu716               0.604488
nnu717               0.604488
nnu728               0.036919
nnu729               0.036919
nnu754               0.007855
nnu755               0.007855
nnu762               0.707107
nnu763               0.707107
nnu766               0.700211
nnu77                0.095696
nnu78                0.254355
nnu788               0.677989
nnu797               0.206176
nnu806               0.254355
nnu817               0.369216
nnu826               0.549568
nnu827               0.007855
nnu828               0.007855
nnu838               0.644666
nnu839               0.644666
nnu882               0.641867
nnu889               0.707107
nnu896               0.644666
nnu904               0.369216
nnu908               0.428882
nnu914               0.644666
nnu915               0.601082
nnu922               0.707107
nnu923               0.707107
nnu930               0.007855
nnu931               0.206176
nnu932               0.206176
nnu94                0.693105
nnu946               0.001208
nnu960               0.650104
nnu968               0.095696
nnu995               0.095696
nnu996               0.095696
