3t1132               0.071621
3t1133               0.071621
3t1237               0.677989
3t1238               0.369216
3t1273               0.001971
3t1275               0.601082
3t1516               0.254355
3t1765               0.677989
3t2108               0.007855
3t2115               0.017978
3t2253               0.026017
3t2256               0.601082
3t2257               0.026017
3t250                0.003155
3t433                0.001208
3t622                0.601082
3t707                0.071621
3t714                0.163880
3t813                0.677989
3t814                0.005111
3t815                0.005111
3t861                0.095696
3t878                0.005111
3t905                0.125384
3t924                0.488521
3t927                0.488521
3t944                0.005111
nnu09                0.163880
nnu1024              0.007855
nnu117               0.005111
nnu125               0.007855
nnu132               0.026017
nnu1434              0.601082
nnu1435              0.601082
nnu145               0.707107
nnu146               0.707107
nnu1517              0.007855
nnu1556              0.036031
nnu1581              0.644666
nnu1592              0.007855
nnu1605              0.007855
nnu1606              0.007855
nnu1615              0.163880
nnu1621              0.369216
nnu1696              0.005111
nnu1734              0.488521
nnu175               0.549568
nnu1752              0.001252
nnu1809              0.369216
nnu1953              0.071621
nnu2007              0.026017
nnu205               0.677989
nnu2087              0.051374
nnu2088              0.051374
nnu209               0.051374
nnu2150              0.250731
nnu2176              0.005111
nnu2184              0.026017
nnu222               0.005111
nnu2261              0.005111
nnu2353              0.071621
nnu24                0.011839
nnu2409              0.026692
nnu2432              0.001252
nnu247               0.001208
nnu251               0.549568
nnu253               0.594150
nnu255               0.549568
nnu259               0.428882
nnu2701              0.036919
nnu285               0.003155
nnu307               0.369216
nnu315               0.038750
nnu369               0.307702
nnu374               0.017978
nnu375               0.017978
nnu377               0.700211
nnu378               0.700211
nnu379               0.007855
nnu384               0.002111
nnu387               0.488521
nnu388               0.488521
nnu39                0.007855
nnu401               0.095696
nnu404               0.125384
nnu421               0.007855
nnu437               0.488521
nnu456               0.051374
nnu469               0.036919
nnu474               0.601082
nnu484               0.700211
nnu500               0.007855
nnu501               0.001208
nnu507               0.650104
nnu546               0.001208
nnu554               0.254355
nnu56                0.307702
nnu564               0.011839
nnu565               0.011839
nnu566               0.011839
nnu578               0.024708
nnu579               0.024708
nnu584               0.428882
nnu593               0.007855
nnu621               0.007855
nnu622               0.007855
nnu631               0.001208
nnu639               0.017978
nnu640               0.017978
nnu642               0.003155
nnu643               0.003155
nnu644               0.644666
nnu661               0.036031
nnu677               0.036919
nnu688               0.001208
nnu689               0.001208
nnu69                0.007855
nnu718               0.601082
nnu775               0.700211
nnu792               0.644666
nnu796               0.707107
nnu820               0.007855
nnu821               0.007855
nnu827               0.428882
nnu828               0.428882
nnu835               0.677989
nnu841               0.163880
nnu882               0.001252
nnu904               0.011839
nnu914               0.001208
nnu915               0.001971
nnu946               0.644666
nnu961               0.307702
nnu972               0.125384
