3t1140               0.488521
3t1163               0.001971
3t1744               0.677989
3t1790               0.051374
3t1792               0.677989
3t1886               0.011839
3t1964               0.163880
3t633                0.011839
3t636                0.125384
3t637                0.125384
3t907                0.026017
nnu1036              0.254355
nnu113               0.601082
nnu114               0.428882
nnu116               0.307702
nnu126               0.163880
nnu136               0.005111
nnu137               0.005111
nnu1438              0.011839
nnu1658              0.125384
nnu1687              0.677989
nnu1813              0.007855
nnu1822              0.001971
nnu1894              0.001971
nnu190               0.005111
nnu1908              0.001252
nnu191               0.017978
nnu1945              0.007855
nnu2000              0.488521
nnu211               0.677989
nnu212               0.677989
nnu2165              0.644666
nnu2255              0.307702
nnu2417              0.488521
nnu2507              0.036919
nnu2625              0.307702
nnu263               0.001971
nnu277               0.001208
nnu288               0.163880
nnu289               0.003155
nnu299               0.038750
nnu330               0.003155
nnu336               0.428882
nnu34                0.001208
nnu354               0.125384
nnu405               0.601082
nnu413               0.677989
nnu42                0.003155
nnu425               0.307702
nnu434               0.369216
nnu436               0.206176
nnu440               0.095696
nnu452               0.125384
nnu453               0.601082
nnu454               0.601082
nnu49                0.428882
nnu54                0.428882
nnu55                0.428882
nnu561               0.700211
nnu591               0.095696
nnu592               0.095696
nnu619               0.011839
nnu623               0.001971
nnu641               0.700211
nnu676               0.307702
nnu761               0.428882
nnu804               0.001208
nnu82                0.017978
nnu880               0.549568
nnu881               0.428882
nnu905               0.369216
nnu916               0.071621
nnu987               0.071621
