3t1163               0.601082
3t1238               0.011839
3t1273               0.601082
3t1516               0.026017
3t1531               0.677989
3t1790               0.163880
3t1886               0.369216
3t1964               0.051374
3t2108               0.428882
3t2115               0.307702
3t2135               0.707107
3t2166               0.677989
3t2238               0.700211
3t2253               0.254355
3t2256               0.001971
3t2257               0.254355
3t633                0.369216
3t636                0.071621
3t637                0.071621
3t707                0.125384
3t714                0.051374
3t861                0.095696
3t905                0.071621
3t907                0.254355
nnu1024              0.428882
nnu1036              0.026017
nnu113               0.001971
nnu114               0.007855
nnu116               0.017978
nnu1195              0.677989
nnu1196              0.677989
nnu120               0.677989
nnu121               0.677989
nnu125               0.428882
nnu126               0.051374
nnu132               0.254355
nnu136               0.488521
nnu137               0.488521
nnu1434              0.001971
nnu1435              0.001971
nnu1438              0.369216
nnu1517              0.428882
nnu1542              0.677989
nnu1543              0.677989
nnu1556              0.209428
nnu1592              0.428882
nnu1596              0.677989
nnu1605              0.428882
nnu1606              0.428882
nnu1615              0.051374
nnu1621              0.011839
nnu1658              0.071621
nnu1696              0.488521
nnu175               0.003155
nnu1809              0.011839
nnu1813              0.428882
nnu1822              0.601082
nnu1894              0.601082
nnu190               0.488521
nnu1908              0.641867
nnu191               0.307702
nnu1945              0.428882
nnu1953              0.125384
nnu2000              0.005111
nnu2007              0.254355
nnu2087              0.163880
nnu2088              0.163880
nnu2150              0.026692
nnu2165              0.001208
nnu2176              0.488521
nnu2184              0.254355
nnu2255              0.017978
nnu2261              0.488521
nnu24                0.369216
nnu2417              0.005111
nnu2507              0.206176
nnu251               0.003155
nnu253               0.002111
nnu2625              0.017978
nnu263               0.601082
nnu277               0.644666
nnu288               0.051374
nnu289               0.549568
nnu299               0.199763
nnu317               0.677989
nnu330               0.549568
nnu336               0.007855
nnu34                0.644666
nnu349               0.677989
nnu354               0.071621
nnu363               0.677989
nnu374               0.307702
nnu375               0.307702
nnu387               0.005111
nnu388               0.005111
nnu39                0.428882
nnu404               0.071621
nnu42                0.549568
nnu425               0.017978
nnu434               0.011839
nnu436               0.036919
nnu437               0.005111
nnu440               0.095696
nnu452               0.071621
nnu453               0.001971
nnu454               0.001971
nnu462               0.700211
nnu469               0.206176
nnu49                0.007855
nnu54                0.007855
nnu55                0.007855
nnu554               0.026017
nnu56                0.017978
nnu564               0.369216
nnu565               0.369216
nnu566               0.369216
nnu578               0.261682
nnu579               0.261682
nnu584               0.007855
nnu591               0.095696
nnu592               0.095696
nnu619               0.369216
nnu621               0.428882
nnu622               0.428882
nnu623               0.601082
nnu631               0.644666
nnu639               0.307702
nnu640               0.307702
nnu642               0.549568
nnu643               0.549568
nnu644               0.001208
nnu65                0.677989
nnu661               0.209428
nnu676               0.017978
nnu677               0.206176
nnu718               0.001971
nnu761               0.007855
nnu790               0.707107
nnu791               0.707107
nnu792               0.001208
nnu803               0.700211
nnu804               0.644666
nnu82                0.307702
nnu820               0.428882
nnu821               0.428882
nnu841               0.051374
nnu881               0.007855
nnu905               0.011839
nnu91                0.677989
nnu916               0.125384
nnu961               0.017978
nnu972               0.071621
nnu987               0.125384
