3t1036               0.003155
3t1037               0.017978
3t1132               0.369216
3t1133               0.369216
3t1237               0.549568
3t1238               0.071621
3t1275               0.644666
3t1312               0.005274
3t1350               0.001971
3t1516               0.036919
3t1765               0.549568
3t2253               0.001208
3t2256               0.206176
3t2257               0.001208
3t229                0.001208
3t250                0.051374
3t2964               0.001971
3t423                0.001208
3t433                0.026017
3t622                0.644666
3t634                0.007855
3t668                0.011839
3t707                0.005111
3t714                0.017978
3t800                0.011839
3t802                0.011839
3t813                0.549568
3t814                0.071621
3t815                0.071621
3t861                0.007855
3t878                0.071621
3t905                0.011839
3t924                0.700211
3t927                0.700211
3t944                0.071621
3t946                0.001208
3t962                0.017978
nnu09                0.549568
nnu100               0.003155
nnu1030              0.001252
nnu1113              0.005111
nnu1132              0.003155
nnu117               0.071621
nnu132               0.001208
nnu1434              0.206176
nnu1435              0.206176
nnu145               0.428882
nnu146               0.428882
nnu1556              0.001905
nnu1560              0.005111
nnu1561              0.005111
nnu1581              0.601082
nnu1615              0.017978
nnu1621              0.071621
nnu1652              0.007855
nnu1671              0.007855
nnu1734              0.700211
nnu175               0.163880
nnu1752              0.026692
nnu1809              0.071621
nnu1910              0.007855
nnu1911              0.007855
nnu1953              0.005111
nnu2007              0.001208
nnu203               0.001208
nnu2036              0.001252
nnu204               0.001208
nnu205               0.549568
nnu2087              0.003155
nnu2088              0.003155
nnu209               0.307702
nnu2150              0.036031
nnu2184              0.001208
nnu2204              0.003155
nnu222               0.071621
nnu2270              0.005111
nnu2308              0.001971
nnu2353              0.369216
nnu2409              0.209428
nnu2432              0.026692
nnu247               0.026017
nnu251               0.163880
nnu253               0.199763
nnu255               0.677989
nnu259               0.707107
nnu2632              0.001971
nnu2701              0.254355
nnu285               0.051374
nnu307               0.700211
nnu315               0.261682
nnu369               0.677989
nnu377               0.488521
nnu378               0.488521
nnu379               0.095696
nnu384               0.038750
nnu387               0.125384
nnu388               0.125384
nnu401               0.428882
nnu404               0.011839
nnu421               0.095696
nnu431               0.003155
nnu432               0.003155
nnu437               0.125384
nnu456               0.307702
nnu469               0.001971
nnu474               0.644666
nnu484               0.369216
nnu489               0.001208
nnu497               0.005111
nnu498               0.011839
nnu500               0.095696
nnu501               0.026017
nnu507               0.594150
nnu546               0.026017
nnu554               0.036919
nnu56                0.051374
nnu578               0.001124
nnu579               0.001124
nnu584               0.095696
nnu593               0.095696
nnu603               0.007855
nnu644               0.254355
nnu652               0.001252
nnu661               0.001905
nnu677               0.001971
nnu688               0.026017
nnu689               0.026017
nnu69                0.095696
nnu695               0.007855
nnu716               0.001252
nnu717               0.001252
nnu718               0.206176
nnu762               0.007855
nnu763               0.007855
nnu766               0.011839
nnu775               0.369216
nnu788               0.003155
nnu792               0.254355
nnu796               0.428882
nnu827               0.707107
nnu828               0.707107
nnu835               0.307702
nnu838               0.001971
nnu839               0.001971
nnu841               0.017978
nnu882               0.026692
nnu889               0.007855
nnu896               0.001971
nnu904               0.125384
nnu914               0.026017
nnu915               0.036919
nnu922               0.007855
nnu923               0.007855
nnu94                0.014030
nnu946               0.601082
nnu960               0.002111
nnu961               0.051374
nnu972               0.011839
