3t1163               0.644666
3t1273               0.206176
3t1516               0.001208
3t1531               0.307702
3t1744               0.017978
3t1790               0.549568
3t1792               0.003155
3t1886               0.700211
3t1964               0.307702
3t2108               0.095696
3t2115               0.051374
3t2135               0.428882
3t2166               0.549568
3t2238               0.488521
3t2253               0.036919
3t2257               0.036919
3t633                0.700211
3t636                0.369216
3t637                0.369216
3t707                0.011839
3t714                0.003155
3t861                0.007855
3t905                0.005111
3t907                0.644666
nnu1024              0.095696
nnu1036              0.206176
nnu113               0.036919
nnu114               0.095696
nnu116               0.163880
nnu1195              0.307702
nnu1196              0.307702
nnu120               0.307702
nnu121               0.307702
nnu125               0.095696
nnu126               0.307702
nnu132               0.036919
nnu136               0.700211
nnu137               0.700211
nnu1438              0.700211
nnu1517              0.095696
nnu1542              0.307702
nnu1543              0.307702
nnu1556              0.026692
nnu1592              0.095696
nnu1596              0.307702
nnu1605              0.095696
nnu1606              0.095696
nnu1615              0.003155
nnu1658              0.369216
nnu1687              0.003155
nnu1696              0.125384
nnu1813              0.707107
nnu1822              0.644666
nnu1894              0.644666
nnu190               0.700211
nnu1908              0.604488
nnu191               0.677989
nnu1945              0.707107
nnu1953              0.011839
nnu2000              0.071621
nnu2007              0.036919
nnu2087              0.017978
nnu2088              0.017978
nnu211               0.017978
nnu212               0.003155
nnu2150              0.001252
nnu2165              0.026017
nnu2176              0.125384
nnu2184              0.036919
nnu2255              0.163880
nnu2261              0.125384
nnu24                0.071621
nnu2417              0.071621
nnu2507              0.601082
nnu2625              0.163880
nnu263               0.644666
nnu277               0.601082
nnu288               0.307702
nnu289               0.677989
nnu299               0.594150
nnu317               0.307702
nnu330               0.677989
nnu336               0.095696
nnu34                0.601082
nnu349               0.549568
nnu354               0.369216
nnu363               0.549568
nnu374               0.051374
nnu375               0.051374
nnu39                0.095696
nnu404               0.005111
nnu405               0.001208
nnu413               0.017978
nnu42                0.677989
nnu425               0.163880
nnu434               0.125384
nnu436               0.254355
nnu440               0.428882
nnu452               0.369216
nnu453               0.036919
nnu454               0.036919
nnu462               0.488521
nnu469               0.026017
nnu49                0.095696
nnu54                0.095696
nnu55                0.095696
nnu554               0.001208
nnu561               0.011839
nnu564               0.071621
nnu565               0.071621
nnu566               0.071621
nnu578               0.038750
nnu579               0.038750
nnu591               0.428882
nnu592               0.428882
nnu619               0.700211
nnu621               0.095696
nnu622               0.095696
nnu623               0.644666
nnu631               0.254355
nnu639               0.051374
nnu640               0.051374
nnu641               0.005111
nnu642               0.163880
nnu643               0.163880
nnu65                0.549568
nnu661               0.026692
nnu676               0.163880
nnu677               0.026017
nnu761               0.095696
nnu790               0.428882
nnu791               0.428882
nnu803               0.488521
nnu804               0.601082
nnu82                0.677989
nnu820               0.095696
nnu821               0.095696
nnu841               0.003155
nnu881               0.095696
nnu905               0.125384
nnu91                0.307702
nnu916               0.488521
nnu972               0.005111
nnu987               0.488521
