3t1036               0.183556
3t1037               0.245310
3t1132               0.352688
3t1133               0.352688
3t1163               0.001604
3t1181               0.091380
3t1237               0.245310
3t1238               0.103088
3t1273               0.008868
3t1275               0.273807
3t1303               0.002516
3t1312               0.200522
3t1350               0.169004
3t1408               0.047848
3t1516               0.081241
3t1531               0.006005
3t1721               0.015534
3t1722               0.015534
3t1765               0.245310
3t1938               0.081241
3t1967               0.003928
3t1995               0.071875
3t2081               0.054904
3t2082               0.002516
3t2090               0.007315
3t2092               0.018460
3t2108               0.015534
3t2115               0.022088
3t2119               0.015534
3t2135               0.003928
3t2166               0.002516
3t2169               0.141178
3t2170               0.141178
3t2196               0.013008
3t2238               0.003176
3t2253               0.025982
3t2256               0.154845
3t2257               0.025982
3t229                0.154845
3t2336               0.081241
3t250                0.287155
3t2964               0.169004
3t301                0.103088
3t302                0.103088
3t423                0.154845
3t433                0.259803
3t435                0.103088
3t450                0.010698
3t452                0.022088
3t489                0.025982
3t490                0.030415
3t511                0.127178
3t516                0.103088
3t622                0.273807
3t634                0.214441
3t668                0.229427
3t707                0.041495
3t708                0.081241
3t714                0.063277
3t781                0.010698
3t799                0.114782
3t800                0.229427
3t802                0.229427
3t813                0.245310
3t814                0.300541
3t815                0.300541
3t861                0.047848
3t878                0.300541
3t883                0.047848
3t905                0.054904
3t924                0.300541
3t927                0.300541
3t944                0.300541
3t946                0.154845
3t962                0.245310
3t966                0.004834
3t967                0.004834
nnu09                0.349856
nnu100               0.183556
nnu1006              0.003176
nnu1007              0.103088
nnu1024              0.015534
nnu1030              0.155841
nnu1033              0.072518
nnu1047              0.072518
nnu1056              0.103088
nnu1070              0.008868
nnu1092              0.114782
nnu1113              0.199454
nnu1114              0.091380
nnu1124              0.001271
nnu1131              0.072518
nnu1132              0.183556
nnu117               0.300541
nnu1195              0.006005
nnu1196              0.006005
nnu120               0.006005
nnu121               0.006005
nnu125               0.015534
nnu129               0.041495
nnu130               0.041495
nnu131               0.081241
nnu132               0.025982
nnu139               0.003928
nnu1434              0.154845
nnu1435              0.154845
nnu1448              0.047848
nnu1449              0.047848
nnu145               0.214441
nnu146               0.214441
nnu148               0.047848
nnu1481              0.003928
nnu1517              0.015534
nnu153               0.054904
nnu154               0.054904
nnu1542              0.006005
nnu1543              0.006005
nnu1556              0.030079
nnu1560              0.199454
nnu1561              0.199454
nnu1581              0.259803
nnu1583              0.103088
nnu1592              0.015534
nnu1596              0.006005
nnu1605              0.015534
nnu1606              0.015534
nnu1615              0.063277
nnu1621              0.103088
nnu1622              0.091380
nnu1629              0.026281
nnu164               0.015534
nnu1640              0.018460
nnu1642              0.091380
nnu1652              0.214441
nnu1671              0.214441
nnu1678              0.006005
nnu1685              0.091380
nnu1686              0.091380
nnu1696              0.013008
nnu1721              0.103088
nnu1727              0.103088
nnu1728              0.103088
nnu1734              0.300541
nnu175               0.141178
nnu1752              0.260821
nnu1768              0.015534
nnu1773              0.141178
nnu1779              0.005199
nnu1788              0.026281
nnu1809              0.103088
nnu1822              0.001604
nnu1877              0.006091
nnu1894              0.001604
nnu1896              0.003928
nnu19                0.006005
nnu1900              0.018460
nnu1908              0.001981
nnu1910              0.214441
nnu1911              0.214441
nnu1931              0.001630
nnu194               0.047848
nnu195               0.047848
nnu1953              0.041495
nnu196               0.035429
nnu197               0.035429
nnu2007              0.025982
nnu2019              0.015534
nnu203               0.154845
nnu2036              0.155841
nnu204               0.154845
nnu205               0.245310
nnu2062              0.010698
nnu2087              0.035429
nnu2088              0.035429
nnu209               0.349856
nnu2125              0.141178
nnu213               0.063277
nnu214               0.063277
nnu2150              0.080546
nnu2176              0.013008
nnu2184              0.025982
nnu2194              0.001630
nnu2204              0.183556
nnu2206              0.006005
nnu221               0.127178
nnu222               0.300541
nnu223               0.071875
nnu2261              0.013008
nnu2270              0.199454
nnu2308              0.169004
nnu2353              0.352688
nnu24                0.018460
nnu2409              0.339962
nnu2432              0.260821
nnu245               0.041495
nnu246               0.022088
nnu247               0.259803
nnu251               0.141178
nnu253               0.152860
nnu255               0.287155
nnu258               0.103088
nnu259               0.312010
nnu263               0.001604
nnu2632              0.169004
nnu2701              0.345476
nnu275               0.141178
nnu2765              0.103088
nnu277               0.002014
nnu2810              0.141178
nnu285               0.287155
nnu289               0.001271
nnu29                0.015534
nnu293               0.010698
nnu294               0.010698
nnu296               0.114782
nnu30                0.015534
nnu307               0.322333
nnu315               0.346202
nnu317               0.006005
nnu32                0.010698
nnu330               0.001271
nnu333               0.091380
nnu34                0.002014
nnu341               0.127178
nnu347               0.022088
nnu349               0.002516
nnu353               0.063277
nnu363               0.002516
nnu369               0.331962
nnu374               0.022088
nnu375               0.022088
nnu377               0.229427
nnu378               0.229427
nnu379               0.312010
nnu38                0.047848
nnu384               0.275758
nnu387               0.127178
nnu388               0.127178
nnu39                0.015534
nnu401               0.353553
nnu404               0.054904
nnu414               0.114782
nnu415               0.114782
nnu42                0.001271
nnu420               0.041495
nnu421               0.312010
nnu43                0.114782
nnu431               0.183556
nnu432               0.183556
nnu437               0.127178
nnu445               0.047848
nnu456               0.349856
nnu462               0.003176
nnu469               0.030415
nnu474               0.273807
nnu481               0.035429
nnu484               0.199454
nnu485               0.114782
nnu489               0.154845
nnu497               0.199454
nnu498               0.229427
nnu500               0.312010
nnu501               0.259803
nnu507               0.257758
nnu525               0.009111
nnu546               0.259803
nnu554               0.081241
nnu558               0.015534
nnu56                0.091380
nnu564               0.018460
nnu565               0.018460
nnu566               0.018460
nnu570               0.141178
nnu578               0.025394
nnu579               0.025394
nnu584               0.114782
nnu590               0.114782
nnu593               0.312010
nnu603               0.214441
nnu609               0.047848
nnu610               0.047848
nnu615               0.003928
nnu621               0.015534
nnu622               0.015534
nnu623               0.001604
nnu631               0.007315
nnu639               0.022088
nnu640               0.022088
nnu642               0.010698
nnu643               0.010698
nnu644               0.169004
nnu65                0.002516
nnu652               0.155841
nnu661               0.030079
nnu677               0.030415
nnu684               0.141178
nnu688               0.259803
nnu689               0.259803
nnu69                0.312010
nnu695               0.214441
nnu704               0.030415
nnu705               0.030415
nnu71                0.003176
nnu716               0.155841
nnu717               0.155841
nnu718               0.154845
nnu72                0.003176
nnu728               0.030415
nnu729               0.030415
nnu739               0.001630
nnu754               0.015534
nnu755               0.015534
nnu762               0.214441
nnu763               0.214441
nnu766               0.229427
nnu77                0.047848
nnu775               0.199454
nnu78                0.081241
nnu788               0.183556
nnu790               0.003928
nnu791               0.003928
nnu792               0.169004
nnu796               0.214441
nnu797               0.071875
nnu803               0.003176
nnu804               0.002014
nnu806               0.081241
nnu817               0.103088
nnu820               0.015534
nnu821               0.015534
nnu826               0.141178
nnu827               0.312010
nnu828               0.312010
nnu835               0.183556
nnu838               0.169004
nnu839               0.169004
nnu841               0.063277
nnu882               0.260821
nnu889               0.214441
nnu896               0.169004
nnu904               0.322333
nnu908               0.114782
nnu91                0.006005
nnu914               0.259803
nnu915               0.273807
nnu922               0.214441
nnu923               0.214441
nnu930               0.015534
nnu931               0.071875
nnu932               0.071875
nnu94                0.235812
nnu946               0.259803
nnu960               0.171061
nnu961               0.091380
nnu968               0.047848
nnu972               0.054904
nnu995               0.047848
nnu996               0.047848
