3t1036               0.141178
3t1037               0.091380
3t1132               0.018460
3t1133               0.018460
3t1181               0.245310
3t1237               0.001271
3t1275               0.002014
3t1303               0.287155
3t1312               0.126270
3t1350               0.154845
3t1408               0.312010
3t1721               0.353553
3t1722               0.353553
3t1765               0.001271
3t1938               0.259803
3t1967               0.312010
3t1995               0.273807
3t2081               0.300541
3t2082               0.287155
3t2090               0.339482
3t2092               0.352688
3t2119               0.353553
3t2169               0.183556
3t2170               0.183556
3t2196               0.352688
3t229                0.169004
3t2336               0.259803
3t250                0.063277
3t2964               0.154845
3t301                0.229427
3t302                0.229427
3t423                0.169004
3t433                0.081241
3t435                0.229427
3t450                0.349856
3t452                0.349856
3t489                0.345476
3t490                0.339482
3t511                0.199454
3t516                0.229427
3t622                0.002014
3t634                0.114782
3t668                0.103088
3t708                0.259803
3t781                0.349856
3t799                0.214441
3t800                0.103088
3t802                0.103088
3t813                0.001271
3t814                0.054904
3t815                0.054904
3t878                0.054904
3t883                0.312010
3t924                0.003176
3t927                0.003176
3t944                0.054904
3t946                0.169004
3t962                0.091380
3t966                0.322333
3t967                0.322333
nnu09                0.010698
nnu100               0.141178
nnu1006              0.300541
nnu1007              0.229427
nnu1030              0.167978
nnu1033              0.272826
nnu1047              0.272826
nnu1056              0.229427
nnu1070              0.345476
nnu1092              0.214441
nnu1113              0.127178
nnu1114              0.245310
nnu1124              0.245310
nnu1131              0.272826
nnu1132              0.141178
nnu117               0.054904
nnu129               0.322333
nnu130               0.322333
nnu131               0.259803
nnu139               0.312010
nnu1448              0.312010
nnu1449              0.312010
nnu148               0.312010
nnu1481              0.312010
nnu153               0.300541
nnu154               0.300541
nnu1560              0.127178
nnu1561              0.127178
nnu1581              0.001604
nnu1583              0.229427
nnu1622              0.245310
nnu1629              0.345100
nnu164               0.353553
nnu1640              0.352688
nnu1642              0.245310
nnu1652              0.114782
nnu1671              0.114782
nnu1678              0.331962
nnu1685              0.245310
nnu1686              0.245310
nnu1721              0.229427
nnu1727              0.229427
nnu1728              0.229427
nnu1734              0.003176
nnu1752              0.080546
nnu1768              0.353553
nnu1773              0.183556
nnu1779              0.325715
nnu1788              0.345100
nnu1877              0.332548
nnu1896              0.312010
nnu19                0.331962
nnu1900              0.352688
nnu1910              0.114782
nnu1911              0.114782
nnu1931              0.260821
nnu194               0.312010
nnu195               0.312010
nnu196               0.331962
nnu197               0.331962
nnu2019              0.353553
nnu203               0.169004
nnu2036              0.167978
nnu204               0.169004
nnu205               0.001271
nnu2062              0.349856
nnu209               0.022088
nnu2125              0.183556
nnu213               0.287155
nnu214               0.287155
nnu2194              0.260821
nnu2204              0.141178
nnu2206              0.331962
nnu221               0.199454
nnu222               0.054904
nnu223               0.273807
nnu2270              0.127178
nnu2308              0.154845
nnu2353              0.018460
nnu2409              0.030079
nnu2432              0.080546
nnu245               0.322333
nnu246               0.349856
nnu247               0.081241
nnu255               0.002516
nnu258               0.229427
nnu259               0.003928
nnu2632              0.154845
nnu2701              0.025982
nnu275               0.183556
nnu2765              0.229427
nnu2810              0.183556
nnu285               0.063277
nnu29                0.353553
nnu293               0.349856
nnu294               0.349856
nnu296               0.214441
nnu30                0.353553
nnu307               0.004834
nnu315               0.025394
nnu32                0.349856
nnu333               0.245310
nnu341               0.199454
nnu347               0.349856
nnu353               0.287155
nnu369               0.006005
nnu379               0.047848
nnu38                0.312010
nnu384               0.070599
nnu401               0.015534
nnu414               0.214441
nnu415               0.214441
nnu420               0.322333
nnu421               0.047848
nnu43                0.214441
nnu431               0.141178
nnu432               0.141178
nnu445               0.312010
nnu456               0.022088
nnu474               0.002014
nnu481               0.331962
nnu485               0.214441
nnu489               0.169004
nnu497               0.127178
nnu498               0.103088
nnu500               0.047848
nnu501               0.081241
nnu507               0.001552
nnu525               0.346202
nnu546               0.081241
nnu558               0.353553
nnu570               0.183556
nnu590               0.214441
nnu593               0.047848
nnu603               0.114782
nnu609               0.312010
nnu610               0.312010
nnu615               0.312010
nnu652               0.167978
nnu684               0.183556
nnu688               0.081241
nnu689               0.081241
nnu69                0.047848
nnu695               0.114782
nnu704               0.339482
nnu705               0.339482
nnu71                0.300541
nnu716               0.167978
nnu717               0.167978
nnu72                0.300541
nnu728               0.339482
nnu729               0.339482
nnu739               0.260821
nnu754               0.353553
nnu755               0.353553
nnu762               0.114782
nnu763               0.114782
nnu766               0.103088
nnu77                0.312010
nnu78                0.259803
nnu788               0.141178
nnu797               0.273807
nnu806               0.259803
nnu817               0.229427
nnu826               0.183556
nnu827               0.003928
nnu828               0.003928
nnu838               0.154845
nnu839               0.154845
nnu864               0.229427
nnu882               0.080546
nnu889               0.114782
nnu896               0.154845
nnu904               0.041495
nnu908               0.214441
nnu914               0.081241
nnu915               0.071875
nnu922               0.114782
nnu923               0.114782
nnu930               0.353553
nnu931               0.273807
nnu932               0.273807
nnu94                0.098301
nnu946               0.001604
nnu960               0.152860
nnu968               0.312010
nnu995               0.312010
nnu996               0.312010
